,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20
10,0.06953125,-106.05551864036075,-185.4237612807845,-257.1530347639863,-322.03840791089596,-380.74049540394077,-433.8495037722831,-481.8984562284139,-525.3694701629869,-564.698713038745,-600.2807939601825,-632.4727250348815,-661.5975037651145,-687.9473538980262,-711.7866574538604,-733.3546073848644,-752.8676074899696,-770.5214436694029,-786.4932483073093,-800.9432774937866,-814.0165189192289
11,0.06875,-107.51140405636544,-187.96998983270564,-260.68521202041256,-326.4629379973148,-385.9727699105325,-439.812955739374,-488.52378873271016,-532.5939671643981,-572.4656158153682,-608.5387361845599,-641.1752210626979,-670.7024852390639,-697.4167501843257,-721.5860158171486,-743.4527491721093,-763.2363169329079,-781.1351862270811,-797.3289157560495,-811.9799572326725,-825.2352851966333
12,0.06796875,-108.79843296138759,-190.21940542017674,-263.80385532975623,-330.36740989085,-390.5877663356784,-445.0703936663398,-494.3620991996993,-538.9574682360919,-579.3039480171734,-615.8063528027186,-648.8309276352064,-678.7090233475609,-705.7404212055559,-730.1963407476447,-752.3221610347101,-772.3398826221932,-790.4503549608036,-806.835291576783,-821.6590932524979,-835.0704975011448
13,0.0671875,-109.92063873774086,-192.18217328556918,-266.5267961991538,-333.77844246789556,-394.6217251964208,-449.66830258475164,-499.470578277497,-544.52820399271,-585.2932137486006,-622.1745739417969,-655.5422879816496,-685.7311084274211,-713.043895328957,-737.7546546262561,-760.1112870973369,-780.3380754250798,-798.6379343276268,-815.1944463220129,-830.1737035416135,-843.7259740832957
14,0.06640625,-110.87056877144042,-193.84228368951943,-268.8282374369785,-336.65958698060246,-398.02693387291464,-453.54727667062446,-503.7778355455387,-549.2226144244245,-590.3375816664807,-627.5352608719694,-661.1888719955776,-691.6360763126455,-719.1823643562619,-744.1041210243557,-766.6513986428773,-787.0504258164966,-805.5058772427375,-822.2029272656255,-837.3091077743196,-850.9759890886173
15,0.065625,-111.65217613662864,-195.20948975251105,-270.72515408470326,-339.0360919001418,-400.8377063927937,-456.75129490658645,-507.3379657291957,-553.1052435034541,-594.512284544465,-631.9744987324339,-665.8677189010554,-696.5319715185541,-724.2748879809017,-749.374790911598,-772.0834864413049,-792.6287904747203,-811.2168142838607,-828.0340323541083,-843.2491532261338,-857.0148121012278
16,0.06484375,-112.25915066473328,-196.27005984097346,-272.19520410178603,-340.8761458200642,-403.0121330796733,-459.22788999003046,-510.08761412970154,-556.1016206996381,-597.7315879796608,-635.39520556505,-669.4703672973358,-700.2989631000429,-728.1903093227103,-753.4242522178357,-776.2539757206238,-796.9085417103503,-815.5951882437577,-832.5014088212429,-847.7968335489616,-861.6349310719107
17,0.06406250000000001,-112.69534074972516,-197.03327482229574,-273.2544014072921,-342.2034711411335,-404.5823899144281,-461.0182637096314,-512.0774460377561,-558.2722054077644,-600.065989579907,-637.8780907776082,-672.087854124262,-703.0384836206106,-731.0404853587472,-756.3747826940339,-779.2955346411666,-800.0326857657999,-818.7942731492639,-835.7685135680691,-851.1256918259335,-865.0198691818189
18,0.06328125000000001,-112.955617572729,-197.48776582878753,-273.88399685787834,-342.9910899262109,-405.5126285512448,-462.077210762556,-513.2525330792146,-559.5520757129696,-601.4403804637495,-639.3377277262784,-673.6243553874726,-704.6442741537646,-732.7087191528294,-758.0992726464067,-781.070689215715,-801.8534517719212,-820.6560840394188,-837.6672427151849,-853.0576102963628,-866.9816075679365
19,0.0625,-113.04370112091169,-197.64228425510066,-274.09894451905114,-343.26105224914227,-405.83268854858846,-462.44290172076245,-513.6597987416982,-559.9972336802883,-601.9200884319644,-639.8489524870447,-674.1643444695156,-705.2105299456267,-733.2989753301085,-758.7114727241523,-781.7029670515508,-802.5041138541392,-821.3235934047349,-838.3502043519427,-853.754757900088,-867.6917915269261
20,0.06171875,-112.95567554598342,-197.48789409229877,-273.88420373940403,-342.9913799700979,-405.51300390824633,-462.0776719869838,-513.2530796274563,-559.5527062754405,-601.4410931958704,-639.3385204141687,-673.6252255693329,-704.6452192100706,-732.7097363739514,-758.1003592835374,-781.0718425192497,-801.8546690202832,-820.6573625605347,-837.6685799022673,-853.0590036192543,-866.9830545809897
21,0.060937500000000006,-112.69510949333244,-197.03276330701473,-273.2535765340676,-342.2023148899311,-404.58089379543054,-461.0164255821439,-512.0752681220719,-558.2696929622939,-600.0631499815006,-637.8749328624644,-672.0843877056082,-703.0347191307469,-731.0364335810339,-756.3704545613306,-779.2909410841805,-800.0278375994029,-818.7891809879768,-835.7631877641222,-851.120142424887,-865.014105891889
