,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10
40,0.04609375,-129.13713942509582,-224.79757104391038,-303.7847452561783,-369.02819703158514,-422.92089590704455,-467.4376812764355,-504.2097054736822,-534.5843395389448,-559.6745501298069,-580.3996793543677
41,0.045312500000000006,-123.5507038505598,-215.07215684179621,-290.64150898653264,-353.061742520169,-404.62239085222035,-447.2128985396701,-482.3938659666663,-511.45437492987827,-535.4592357926388,-555.288006821662
42,0.04453125000000001,-117.77853262418954,-205.02497992136688,-277.0647481811033,-336.56967879634783,-385.72225046277276,-426.32359367990125,-459.86138431584095,-487.5644792782744,-510.4479497942952,-529.3502739941872
43,0.043750000000000004,-111.81959128373133,-194.65092050898824,-263.0447216910144,-319.5378724357857,-366.20253747054886,-404.7487723881697,-436.5890071424913,-462.88993049104556,-484.6152521808641,-502.5610181248985
44,0.04296875,-105.69378207155202,-183.9883417950875,-248.6365551119672,-302.03609703758764,-346.1454997112915,-382.5810801632985,-412.67786577443314,-437.5386230045976,-458.07426939590437,-475.03724960231733
45,0.0421875,-99.39907382266783,-173.02959670547887,-233.82617653989203,-284.04394559794525,-325.52492433152764,-359.78923630125547,-388.092432925043,-411.4716168930934,-430.7834557420727,-446.73557514124445
46,0.041406250000000006,-92.95739427818071,-161.8173545488162,-218.67543533885356,-265.6403628115511,-304.43464753921495,-336.47982794375986,-362.9500520254576,-384.8151968702428,-402.87641022249477,-417.795464186034
47,0.040625,-86.3657280931879,-150.3414880971424,-203.16601560762672,-246.79879391123308,-282.84034250676933,-312.6114808480419,-337.20314091925104,-357.5164452558346,-374.29573754046925,-388.1558604486868
48,0.03984375,-79.64789331571099,-138.64870970684245,-187.3661091566817,-227.6068679668442,-260.8468552827034,-288.30406665317753,-310.98453167907405,-329.7192584528951,-345.19468557544184,-357.9778325526532
49,0.0390625,-72.79990901152779,-126.72647443393174,-171.2532690113279,-208.0320461669774,-238.41195670191922,-263.50637266408796,-284.234880639197,-301.3570672828786,-315.50036329369317,-327.18303764105
50,0.03828125,-65.84733668937555,-114.6252496852577,-154.90160900312316,-188.1701016940533,-215.65085624234757,-238.35081596812265,-257.10168955909506,-272.59049266789947,-285.38472262549703,-295.9531504731062
51,0.037500000000000006,-58.78525436950833,-102.33015014461259,-138.28468947710743,-167.98271230527914,-192.51368275865147,-212.77666116184184,-229.5142191380952,-243.33972435345248,-254.75982619920543,-264.1930246348717
52,0.03671875000000001,-51.6408094261598,-89.89508712088912,-121.48208934934078,-147.5732048218137,-169.12529885293353,-186.9280543847473,-201.6337314240677,-213.7811174979754,-223.81526985334258,-232.10382093387759
53,0.035937500000000004,-44.408169179714555,-77.30292669863898,-104.46353929401042,-126.89770983915058,-145.4284988723244,-160.73511197978138,-173.37852761382663,-183.82211282927537,-192.4486120434377,-199.57417601086632
54,0.03515625,-37.11589949728516,-64.61069170755289,-87.31359268096907,-106.06647077255562,-121.55702872296506,-134.35282042873106,-144.9226358081316,-153.65371245213535,-160.86592359261093,-166.82349649560828
55,0.034375,-29.75729295980531,-51.799105269292454,-69.99833713419092,-85.03034152564236,-97.44670093695376,-107.70257867786849,-116.17390140294631,-123.17117873722184,-128.95089037216124,-133.72488867870226
56,0.033593750000000006,-22.362157809159555,-38.92795016949853,-52.60677917735953,-63.90580241989121,-73.23932013556974,-80.9492580067426,-87.31804560900174,-92.57898314181746,-96.92478769169081,-100.51465229369568
57,0.0328125,-14.922953240311974,-25.975925415390826,-35.10157246554099,-42.638733669525685,-48.86411277374983,-54.00602456778957,-58.253026186892406,-61.76085542405189,-64.6581459565081,-67.0511456266601
58,0.03203125,-7.470546092137804,-13.005205167604812,-17.575627920988513,-21.35113436153613,-24.47006791403409,-27.046617950288372,-29.175112421907418,-30.933475756088917,-32.38608072297015,-33.58610464378804
59,0.03125,0.0033913347816188224,0.007404353274853072,0.011604517219990451,0.015755312196307197,0.01973772239279221,0.023493126139251697,0.02699643430104125,0.030241868973159232,0.03323484289405421,0.03598710060837718
60,0.030468750000000003,7.467123908984947,12.997720936267184,17.56388235559184,21.335169665165406,24.450049200479125,27.022771927158153,29.147693090428913,30.90274447343245,32.352294508566274,33.54950944968689
61,0.029687500000000002,14.92971488122315,25.99068814994229,35.12470936608978,42.670146253387195,48.90346527402538,54.052864347391996,58.3068505951078,61.82115029833365,64.72440793333661,67.12289476485326
62,0.02890625,22.358756485196878,38.92051143802282,52.59510485176999,63.88993434486811,73.21942233595186,80.92555574487385,87.29079129246739,92.54843650548689,96.89120417326872,100.47827634304781
63,0.028125,29.76399164502331,51.81373037270681,70.02125808001786,85.06146059520347,97.48568536484804,107.7489799455711,116.22722147115633,123.23090818642757,129.01653050267308,133.7959640133219
64,0.02734375,37.11253976436777,64.60334369824211,87.30206040043382,106.05079535053895,121.53737201252528,134.32940480981387,144.8957105099566,153.6235339739831,160.83274421745642,166.78755767717198
65,0.026562500000000003,44.414763372341255,77.31732336502553,104.48610180317908,126.92834173999933,145.4668723804132,160.7807854113457,173.43101058214245,183.88090378573347,192.51322002771067,199.64413295339162
66,0.025781250000000002,51.63751176259175,89.887874503546,121.47076905432604,147.55781691126487,169.10600193758984,186.90506654128234,201.60729713640228,213.75148843446502,223.78269358657468,232.06853444379755
67,0.025,58.79170318080409,102.34422898589875,138.30675329288113,168.01266640720388,192.55120629070032,212.82132194721484,229.5655374343749,243.39720955975133,254.822998119697,264.2614255028684
68,0.02421875,65.84412119601073,114.6182163076561,154.89056934807428,188.1550944095339,215.63203564480864,238.3283944344766,257.07590528760886,272.5615909274059,285.35294474830533,295.9187275119553
69,0.0234375,72.80617245590989,126.7401480383231,171.27469697955834,208.0611360575138,238.44839649039406,263.5497422918365,284.2847139310989,301.41288759148796,315.56170414253506,327.2494543939374
70,0.022656250000000003,79.64477959564957,138.64189833366802,187.35541710291582,227.5923321285598,260.82862465514717,288.28234654954446,310.95955250686586,329.6912575481168,345.1638965341033,357.94447907853066
71,0.021875000000000002,86.37176733927828,150.35467157972363,203.1866745428969,246.8268385752622,282.8754715543718,312.6532888723782,337.25117814792134,357.5702519097529,374.35486372740843,388.21987740388465
72,0.02109375,92.9544013215197,161.81080661265142,218.66515576771636,265.6263864241046,304.4171170144804,336.4589402080129,362.92602823408606,384.78826493664036,402.84679455185443,417.7633797499942
73,0.0203125,99.40485143970193,173.04220824993158,233.84593807944836,284.07077058280794,325.55852387695404,359.8292220928099,388.1383743226937,411.52307379094833,430.8399975876543,446.79679167640484
74,0.01953125,105.69092814708155,183.9820971640771,248.62675046625182,302.0227648097104,346.1287753083596,382.5611508506113,412.65494204602106,437.51292191275934,458.0460047489716,475.0066263012569
75,0.018750000000000003,111.8250714832975,194.66288190099482,263.06346313828686,319.56331100546834,366.2343984441797,404.78668687662747,436.6325662445233,462.93871644984705,484.6688564105117,502.6190513841584
76,0.017968750000000002,117.77583518038035,205.01907668962028,277.05547814546367,336.55707171766005,385.70643356827907,426.3047433577186,459.83969904963396,487.540163879204,510.4212061222499,529.3212955904039
77,0.0171875,123.55585272428675,215.08339399664507,290.6591141497386,353.0856368078728,404.6523153354332,447.24850596665965,482.4347716415089,511.50018597328716,535.5095680639319,555.3424944622811
78,0.01640625,129.1346150038559,224.7920453535778,303.7760664923822,369.0163920300971,422.90608286493523,467.42002455549033,504.1893902662439,534.5615570996176,559.6494890774642,580.3725206339585
79,0.015625,134.52487106356782,234.17784546839647,316.4627550689159,384.431072183628,440.5754159650746,486.95288894308703,525.2626056618394,556.9080858759897,583.0486839069252,604.6420647135283
80,0.01484375,139.69723704970826,243.17909645868974,328.6237746066579,399.20060386361126,457.49837583080233,505.65350612579914,545.4305863793406,578.2872005266913,605.4273465386377,627.845555467962
81,0.0140625,144.66449896668144,251.8285129675426,340.31529839785196,413.4063628970798,473.7822235540274,523.6550464522046,564.8520221177816,598.882463268966,626.9931116336487,650.2138162530864
82,0.013281250000000001,149.39857938236085,260.0668680972033,351.4454087843006,426.92361254108016,489.27004087333853,540.7694677144972,583.3090238435497,618.447513521216,647.4725456071253,671.4477161506541
83,0.0125,153.91222243775704,267.9265747432775,362.0696861479988,439.8328679644944,504.06800888612787,557.1286997673581,600.958941844713,637.1645353587654,667.0719228474389,691.7767880598001
84,0.01171875,158.17883023166286,275.35124215674256,372.1002671725014,452.0144981743762,518.0251974003205,572.5514106512991,617.5911730208456,654.7948985150191,685.5258683222982,710.9101860511291
85,0.010937500000000001,162.21102648403146,282.37278168155245,381.59179670687774,463.5476613384892,531.2460529371185,587.167476379736,633.3607581370715,671.5182856322597,703.0380242196873,729.0747370786553
86,0.010156250000000002,165.9838568118568,288.9379864004497,390.4610075269926,474.318569872971,543.586564081997,600.8033935045621,648.0656789244938,687.1052686891474,719.3527111989282,745.9896747978818
87,0.009375000000000001,169.5097467096557,295.0780694110447,398.7612721041282,484.4045369472282,555.1487988068105,613.5861833142193,661.8577103760285,701.7319203907432,734.6696825542886,761.8777199420966
